Nodes:    
Node_id Latitude Longitude  
34557665 34557663 0.396 1 60
34557661 34557663 0.490 1 60
34557667 34557665 0.337 1 60
34557663 34557665 0.396 1 60
34557670 34557667 0.054 1 60
34557665 34557667 0.337 1 60
27282390 34557670 0.047 2 75
34557672 34557670 0.016 2 75
34557667 34557670 0.054 1 60
27282386 34557672 0.082 2 75
34557670 34557672 0.016 2 75
26063862 34557833 0.017 1 60
26063861 34557833 0.030 1 60
26063864 34557834 0.011 1 60
26063862 34557834 0.066 1 60
261212962 34675202 0.011 2 75
31156547 34675202 0.078 1 60
34675202 34675203 0.041 1 60
261212927 34675203 0.015 1 60
34675213 34675206 0.238 2 75
261212883 34675207 0.062 2 75
34675230 34675208 0.114 2 75
261212959 34675209 0.057 2 75
34555056 34675211 0.121 2 75
34555055 34675212 0.297 2 75
34675207 34675212 0.249 2 75
31156708 34675213 0.128 2 75
34675216 34675214 0.020 2 65
34675215 34675214 0.318 1 60
96661504 34675215 0.298 1 60
261178591 34675216 0.016 1 60
34675237 34675216 0.091 2 65
34675216 34675217 0.320 1 60
96661499 34675218 0.275 1 60
31156539 34675218 0.021 1 60
105725611 34675218 0.061 1 60
34675203 34675219 0.075 1 60
261212885 34675219 0.009 2 75
261212898 34675220 0.073 1 60
34675220 34675221 0.042 1 60
90223259 34675222 0.069 1 60
105725611 34675222 0.025 1 60
251279905 34675223 0.179 1 60
86000938 34675223 0.080 1 60
105725613 34675224 0.051 1 60
252408255 34675224 0.014 1 60
105725617 34675225 0.198 1 60
83803609 34675225 0.251 1 60
34675231 34675226 0.123 2 75
34555062 34675227 0.063 2 75
122647692 34675228 0.121 2 75
34675227 34675230 0.114 2 75
34675209 34675231 0.112 2 75
261213009 34675232 0.216 2 65
31156480 34675233 0.073 2 65
261213016 34675234 0.011 2 65
261178596 34675234 0.018 1 60
34675234 34675235 0.022 2 65
34675235 34675236 0.096 2 65
96657872 34675237 0.062 2 65
96661498 34675238 0.030 2 65
34675236 34675239 0.109 2 65
34555054 34675983 0.046 2 75
34675985 34675984 0.141 2 75
34676560 34675985 0.529 2 75
34675983 34675986 0.094 2 75
34676550 34676539 0.041 1 60
31156641 34676540 0.060 1 60
81280834 34676541 0.085 1 60
34676553 34676542 0.107 1 60
81292935 34676545 0.127 1 60
34676547 34676546 0.215 1 60
99013957 34676547 0.084 1 60
31156642 34676547 0.024 1 60
34676549 34676547 0.152 1 60
31156641 34676549 0.024 1 60
31156645 34676549 0.164 1 60
34676539 34676549 0.065 1 60
34676552 34676550 0.054 1 60
261212794 34676550 0.128 2 75
34676550 34676551 0.026 2 75
34676540 34676551 0.045 1 60
34676541 34676552 0.113 1 60
34676553 34676552 0.026 2 75
34676556 34676553 0.067 2 75
34676551 34676553 0.053 1 60
34676551 34676554 0.099 2 75
34676554 34676555 0.106 2 75
31156650 34676555 0.107 2 75
34676557 34676556 0.093 2 75
252407898 34676557 0.093 2 75
34676563 34676558 0.046 2 75
34675986 34676559 0.538 2 75
31156720 34676560 0.064 2 75
252407781 34676561 0.059 2 75
34676561 34676563 0.073 2 75
31156639 34677330 0.403 1 60
34677331 34677330 0.233 1 60
88860456 34677331 0.145 1 60
34677330 34677331 0.233 1 60
252407029 34677996 0.018 2 75
261045414 34677996 0.013 2 65
34678019 34677997 0.042 2 75
34677996 34677997 0.045 2 65
261045358 34677998 0.077 2 65
252407139 34677999 0.168 2 65
34677997 34678000 0.131 2 65
261042487 34678001 0.176 2 65
84371572 34678002 0.062 2 65
92529169 34678003 0.022 1 60
261063095 34678003 0.080 2 65
152740558 34678004 0.027 2 65
261063162 34678005 0.039 2 65
86789896 34678006 0.043 2 65
252407383 34678007 0.053 2 75
31156726 34678008 0.115 2 75
34678016 34678009 0.117 2 75
31156660 34678010 0.065 2 75
31156658 34678011 0.053 2 75
31156727 34678012 0.024 2 75
31156656 34678013 0.205 2 75
34678008 34678014 0.166 2 75
34678023 34678014 0.165 2 75
34678010 34678015 0.114 2 75
34678017 34678015 0.097 2 75
31156729 34678016 0.134 2 75
252407667 34678017 0.026 2 75
34677996 34678018 0.036 2 75
34678020 34678019 0.081 2 75
34678016 34678020 0.108 2 75
252407262 34678020 0.009 2 75
249313828 34678021 0.038 2 75
34678013 34678022 0.164 2 75
34678024 34678023 0.053 2 75
261042513 34678024 0.044 2 75
175630607 34696729 0.102 2 65
34696733 34696730 0.213 2 65
34696729 34696732 0.218 2 65
89135815 34696733 0.036 2 65
34696736 34696735 0.020 1 60
89135814 34696735 0.860 2 65
34696739 34696736 0.027 2 65
94213983 34696736 0.071 1 60
89134846 34696737 0.025 2 65
34696742 34696739 0.673 2 65
89134846 34696739 0.020 1 60
34819772 34696742 0.028 2 65
261145099 34696742 0.015 1 60
52807981 34813419 0.114 2 75
252339203 34813420 0.136 2 75
34554501 34813421 0.374 2 75
252339207 34813422 0.100 2 75
34813954 34813423 0.020 2 70
33252662 34813423 0.020 2 70
34813963 34813424 1.140 2 70
34813424 34813425 0.403 2 70
34813425 34813426 0.267 2 70
252339117 34813427 0.055 2 75
34813426 34813427 0.171 2 70
34813427 34813428 0.687 2 70
252338979 34813429 0.112 2 70
252338966 34813430 0.288 2 70
252338931 34813431 0.329 2 70
252339902 34813954 0.483 2 70
34813955 34813954 0.019 2 70
33252662 34813955 0.019 2 70
34813957 34813955 0.027 2 65
34813954 34813955 0.019 2 70
33252662 34813956 0.034 2 65
34813958 34813957 0.045 2 65
34813959 34813958 0.105 2 65
34813956 34813958 0.043 2 65
34813960 34813959 0.331 2 65
34813958 34813959 0.105 2 65
34813961 34813960 0.706 2 65
34813959 34813960 0.331 2 65
252339905 34813961 0.170 2 65
34813960 34813961 0.706 2 65
252339905 34813962 0.124 2 65
252339901 34813963 0.402 2 70
34813965 34813963 1.435 1 60
33252648 34813964 1.119 2 70
252339861 34813964 0.366 1 60
34813963 34813965 1.435 1 60
252339860 34813966 0.292 1 60
34814535 34814534 0.089 2 75
252406411 34814535 0.131 2 75
27167157 34814536 0.084 2 75
34814890 34814536 0.088 2 75
252407009 34814881 0.125 2 75
34815609 34814882 0.048 2 75
252407734 34814883 0.039 2 75
34815610 34814884 0.099 2 75
34814886 34814885 0.204 2 75
84843008 34814886 0.124 2 70
34814889 34814886 0.049 2 75
34814886 34814887 0.058 2 75
34814884 34814887 0.207 2 75
27167160 34814888 0.062 2 75
34814889 34814888 0.058 2 75
34814887 34814888 0.047 2 75
30902345 34814889 0.065 2 70
34814891 34814889 0.174 2 75
34814888 34814889 0.058 2 75
34814888 34814890 0.180 2 75
34814535 34814891 0.089 2 75
34814887 34814892 0.059 2 75
34814892 34814893 0.136 2 75
27167162 34814894 0.029 1 60
34814896 34814894 0.093 1 60
34814893 34814894 0.148 2 75
34814894 34814895 0.154 2 75
34814894 34814896 0.093 1 60
34815606 34814896 0.086 1 60
34814896 34815606 0.086 1 60
34815607 34815606 0.024 1 60
34815619 34815606 0.203 2 70
34815606 34815607 0.024 1 60
261045384 34815607 0.022 1 60
34815614 34815607 0.366 2 70
252406779 34815608 0.025 2 70
34814883 34815608 0.234 2 75
34815611 34815609 0.044 2 75
34815616 34815609 0.053 2 70
34815615 34815610 0.043 2 70
34815608 34815610 0.043 2 75
252406663 34815611 0.048 2 75
34815610 34815611 0.058 2 70
34815713 34815612 0.196 2 70
83042157 34815612 0.079 1 60
34815613 34815612 0.026 1 60
34815617 34815613 0.264 2 70
34815612 34815613 0.026 1 60
34815608 34815614 0.057 2 70
34815606 34815615 0.365 2 70
34815612 34815616 0.262 2 70
34815611 34815617 0.068 2 70
261045384 34815618 0.124 1 60
34815621 34815618 0.104 1 60
34815624 34815619 0.103 2 70
34815607 34815620 0.206 2 70
34815618 34815621 0.104 1 60
34815622 34815621 0.164 1 60
34815621 34815622 0.164 1 60
83522631 34815622 0.105 1 60
34814895 34815623 0.110 2 75
35163854 34815624 0.071 2 70
34815620 34815625 0.100 2 70
27167174 34815626 0.244 2 75
205420005 34815710 0.198 2 70
32912938 34815711 0.251 2 70
34815613 34815712 0.201 2 70
88085388 34815713 0.163 2 70
83066125 34815714 0.033 2 70
34815716 34815715 0.098 2 70
205420004 34815716 0.213 2 70
34815714 34815717 0.108 2 70
255158794 34816508 0.806 2 65
34816509 34816508 0.031 1 60
254021586 34816508 0.019 1 60
34816511 34816509 0.859 2 65
34816508 34816509 0.031 1 60
34816531 34816509 0.419 1 60
255157654 34816510 0.007 2 65
34816511 34816510 0.033 1 60
32676796 34816511 0.632 2 65
34816522 34816511 0.257 1 60
34816510 34816511 0.033 1 60
260058125 34816512 0.224 2 70
34816513 34816512 0.052 1 60
251913015 34816512 0.018 1 60
34816515 34816513 1.021 2 70
34816532 34816513 0.315 1 60
34816512 34816513 0.052 1 60
34816512 34816514 1.010 2 70
34816515 34816514 0.050 1 60
251912865 34816514 0.061 1 60
34816517 34816515 0.532 2 70
34816514 34816515 0.050 1 60
248994733 34816515 0.083 1 60
34816514 34816516 0.528 2 70
33258537 34816517 0.759 2 70
32334002 34816518 0.123 2 70
34816519 34816518 0.051 1 60
34816521 34816518 0.577 1 60
34816513 34816519 0.812 2 70
34816518 34816519 0.051 1 60
254021642 34816519 0.147 1 60
29169084 34816520 0.099 2 70
34816521 34816520 0.040 1 60
259568214 34816520 0.139 1 60
251962923 34816521 0.080 2 70
34816518 34816521 0.577 1 60
34816520 34816521 0.040 1 60
251959137 34816522 0.097 1 60
34816511 34816522 0.257 1 60
251912865 34816523 0.044 1 60
251959135 34816523 0.118 1 60
254021663 34816524 0.084 1 60
34816526 34816524 0.087 1 60
254021586 34816525 0.233 1 60
254021663 34816525 0.146 1 60
34816524 34816526 0.087 1 60
34816527 34816526 0.037 1 60
34816526 34816527 0.037 1 60
254021611 34816527 0.035 1 60
254021617 34816528 0.005 1 60
34816529 34816528 0.063 1 60
34816528 34816529 0.063 1 60
251913095 34816529 0.020 1 60
32676778 34816529 0.235 2 70
251913108 34816530 0.152 2 70
251913095 34816530 0.015 1 60
260058119 34816531 0.182 1 60
34816509 34816531 0.419 1 60
34816533 34816532 0.260 1 60
34816513 34816532 0.315 1 60
254021641 34816533 0.073 1 60
34816532 34816533 0.260 1 60
251912949 34816534 0.393 1 60
248994733 34816534 0.346 1 60
254021650 34816535 0.632 1 60
251912949 34816535 0.026 1 60
248994729 34816535 0.349 1 60
251912996 34816535 0.029 1 60
32675835 34817244 0.256 1 60
59815936 34817244 0.091 1 60
34817434 34817433 0.128 1 60
26485614 34817433 0.131 1 60
254487463 34817434 0.066 1 60
34817433 34817434 0.128 1 60
34817436 34817435 0.095 1 60
254487463 34817435 0.035 1 60
34817437 34817436 0.168 1 60
34817435 34817436 0.095 1 60
254487045 34817437 0.018 1 60
34817436 34817437 0.168 1 60
38428047 34817438 0.066 1 60
254487045 34817438 0.151 1 60
254378096 34817438 0.035 1 60
251962822 34817439 0.042 1 60
26485615 34817439 0.027 1 60
254488066 34817440 0.088 1 60
251962820 34817440 0.040 1 60
254488054 34817440 0.107 1 60
254488070 34817441 0.028 1 60
254488072 34817445 0.034 1 60
254488054 34817445 0.080 1 60
31156635 34819767 0.048 1 60
31158851 34819772 0.051 2 65
31156634 34819772 0.022 1 60
34819774 34819773 0.113 2 65
34819775 34819774 0.110 2 65
34819776 34819775 0.131 2 65
31156634 34819776 0.055 2 65
31158847 34819777 0.107 2 65
90232034 34819778 0.044 2 65
110356873 34819779 0.250 2 65
34819781 34819780 0.319 2 65
34819783 34819781 0.083 2 65
31158839 34819781 0.035 2 65
31158843 34819782 0.119 2 65
34819782 34819783 0.227 2 65
261063285 34819784 0.017 2 65
181541552 34819784 0.231 2 65
34819977 34819785 0.103 2 65
34819784 34819786 0.049 2 65
34819786 34819787 0.078 2 65
91823015 34819789 0.064 2 65
110356919 34819791 0.108 2 65
261063243 34819793 0.053 2 65
181717181 34819793 0.092 2 65
181544192 34819794 0.273 2 65
34819795 34819794 0.416 2 65
88888000 34819795 0.218 2 65
34819794 34819795 0.416 2 65
34819978 34819977 0.448 2 65
34819979 34819978 0.082 2 65
218095740 34819979 0.003 2 65
34819981 34819980 0.151 2 65
34819982 34819981 0.280 2 65
34819983 34819982 0.066 2 65
261063307 34819983 0.158 2 65
27167184 34819984 0.030 2 75
27167183 34819984 0.181 2 75
34819985 34819984 0.143 2 65
34819986 34819985 0.056 2 65
34819987 34819986 0.056 2 65
30895908 34819986 0.125 2 65
27167184 34819987 0.130 2 65
34520359 34972118 0.051 2 70
35147466 35147444 0.062 1 60
35147450 35147444 0.020 2 70
35147452 35147446 0.167 2 70
35147444 35147446 0.042 2 70
35147460 35147448 0.037 1 60
35147446 35147448 0.015 2 70
35147448 35147450 0.046 2 70
35147456 35147450 0.125 2 70
27167082 35147452 0.085 2 70
35147444 35147454 0.189 2 70
27167117 35147456 0.089 2 70
35147448 35147458 0.147 2 70
35147464 35147460 0.033 1 60
35147446 35147463 0.035 1 60
35147463 35147464 0.027 1 60
253167699 35147465 0.295 1 60
253173362 35147465 0.024 1 60
35147450 35147466 0.049 1 60
253167539 35147466 0.055 1 60
131704394 35147467 0.068 1 60
120333692 35147467 0.073 1 60
35150297 35150288 0.035 2 70
35150292 35150290 0.011 2 70
35150300 35150290 0.063 2 70
35150290 35150292 0.011 2 70
35150294 35150292 0.031 2 70
35150292 35150294 0.031 2 70
253168169 35150294 0.031 2 70
253168169 35150297 0.028 2 70
35150288 35150297 0.035 2 70
253168051 35150300 0.073 2 70
253167934 35150302 0.083 2 70
35150302 35150305 0.102 2 70
32049473 35150315 0.075 2 75
253168740 35150315 0.020 2 65
253168326 35150322 0.072 2 75
251283188 35150322 0.066 2 75
251283183 35150325 0.062 2 70
35150325 35150328 0.142 2 70
35163849 35159196 0.145 2 75
246561633 35159196 0.096 2 75
35163871 35159196 0.136 2 75
35159207 35159206 0.118 2 75
35159209 35159206 0.277 2 75
30895848 35159207 0.235 2 65
35159208 35159207 0.031 2 75
35159206 35159207 0.118 2 75
34819984 35159208 0.029 2 65
246561643 35159208 0.166 2 75
35159207 35159208 0.031 2 75
35159206 35159209 0.277 2 75
35159239 35159209 0.147 2 75
35159209 35159239 0.147 2 75
35159241 35159239 0.111 2 75
35159239 35159241 0.111 2 75
35159243 35159241 0.260 2 75
35159241 35159243 0.260 2 75
250299590 35159243 0.239 2 75
250299589 35159245 0.110 2 75
35159246 35159245 0.287 2 75
35159245 35159246 0.287 2 75
35159248 35159246 0.132 2 75
35159246 35159248 0.132 2 75
35159250 35159248 0.258 2 75
35159248 35159250 0.258 2 75
35159252 35159250 0.249 2 75
35159250 35159252 0.249 2 75
35163852 35163849 0.192 2 75
35159196 35163849 0.145 2 75
34815623 35163852 0.265 2 75
35163849 35163852 0.192 2 75
35163858 35163854 0.142 2 70
34815625 35163856 0.085 2 70
35163865 35163858 0.124 2 70
35163856 35163860 0.147 2 70
35163860 35163863 0.096 2 70
35163865 35163863 0.017 2 70
35163875 35163865 0.034 2 70
27167175 35163867 0.125 2 75
27167174 35163867 0.221 2 75
27167175 35163869 0.127 2 75
35163874 35163871 0.077 2 70
35163863 35163874 0.032 2 70
35163877 35163874 0.068 1 60
35163869 35163875 0.064 2 70
35163874 35163875 0.017 2 70
35163882 35163877 0.069 1 60
35163863 35163879 0.071 1 60
35163879 35163882 0.060 1 60
35163884 35163882 0.174 1 60
84366988 35163884 0.116 1 60
35163882 35163884 0.174 1 60
253172328 35172747 0.013 1 60
253172171 35172747 0.009 1 60
253172171 35172749 0.388 1 60
248557711 35172749 0.081 1 60
35172751 35172749 0.329 1 60
248557703 35172749 0.398 1 60
35172749 35172751 0.329 1 60
35172759 35172751 0.114 1 60
253172692 35172751 0.013 1 60
253173362 35172753 0.024 1 60
131650168 35172753 0.059 1 60
131645447 35172755 0.045 1 60
253173015 35172755 0.160 1 60
253173015 35172757 0.206 1 60
253172868 35172757 0.036 1 60
253172870 35172759 0.017 1 60
35172751 35172759 0.114 1 60
35175195 35175191 0.040 1 60
120342047 35175193 0.013 1 60
35175193 35175195 0.037 1 60
256631511 35175195 0.014 1 60
256631511 35175197 0.045 1 60
256631506 35175197 0.058 1 60
35966854 35205154 0.137 2 70
254389828 35205154 0.044 1 60
35205156 35205154 0.027 1 60
28396130 35205156 0.189 2 70
35205154 35205156 0.027 1 60
35207204 35207194 0.049 2 75
35207197 35207195 0.030 2 75
35207198 35207197 0.050 2 75
32892121 35207198 0.102 2 65
32892122 35207198 0.029 2 65
35213270 35207198 0.020 2 75
32049271 35207199 0.061 2 75
31960181 35207201 0.114 2 75
35207194 35207202 0.047 2 75
35213260 35207202 0.041 2 75
35207195 35207204 0.026 2 75
35210226 35207205 0.023 2 75
35207208 35207207 0.021 2 75
35210232 35207208 0.018 2 75
46852278 35207209 0.099 1 60
35210223 35207209 0.017 2 75
35210225 35207211 0.021 2 75
35207214 35207212 0.074 2 75
35207215 35207214 0.037 2 75
35207199 35207215 0.072 2 75
35207211 35210223 0.022 2 75
35207212 35210225 0.023 2 75
35207207 35210226 0.022 2 75
255582548 35210227 0.047 2 65
32892123 35210227 0.043 2 65
32892131 35210229 0.041 2 65
35207209 35210232 0.016 2 75
35207202 35213251 0.077 2 75
33213306 35213253 0.037 2 75
35213253 35213254 0.122 2 75
35213254 35213256 0.062 2 75
35213261 35213257 0.081 2 75
35213264 35213258 0.041 2 75
35213258 35213260 0.111 2 75
35213256 35213261 0.076 2 75
35965555 35213261 0.062 2 75
35965556 35213263 0.054 2 75
35213267 35213264 0.020 2 75
35213265 35213264 0.026 2 75
35213257 35213265 0.116 2 75
35213268 35213267 0.024 2 75
35213265 35213267 0.020 2 75
35213270 35213268 0.027 2 75
32892122 35213270 0.019 2 75
26195512 35215097 0.071 2 75
31917343 35215099 0.066 2 75
32335042 35231814 0.046 2 70
27167653 35231815 0.105 2 70
27167604 35231817 0.070 2 70
198156325 35231818 0.122 2 70
27167607 35231819 0.035 2 70
35231822 35231821 0.163 2 70
32329920 35231822 0.029 2 70
35231819 35231824 0.160 2 70
27166995 35965554 0.054 2 75
35213253 35965554 0.099 2 75
27166991 35965555 0.015 2 75
32049266 35965556 0.020 2 75
34521662 35965866 0.014 1 60
34521663 35965866 0.011 1 60
35966359 35966358 0.192 2 70
32597424 35966358 0.028 2 70
32610173 35966359 0.013 2 70
35966358 35966359 0.192 2 70
251853929 35966360 0.065 2 70
251853516 35966360 0.073 2 70
32597424 35966361 0.013 2 70
35966363 35966362 0.017 2 75
35966370 35966362 0.048 2 70
256347998 35966363 0.184 2 75
35966366 35966363 0.021 2 70
31156831 35966364 0.077 2 70
35966368 35966364 0.019 2 70
35966364 35966365 0.014 2 70
35966386 35966365 0.045 2 70
35966367 35966366 0.017 2 75
28396165 35966367 0.088 2 75
35966362 35966367 0.021 2 70
35966369 35966368 0.013 2 70
28396140 35966369 0.319 2 70
35966365 35966369 0.019 2 70
35966371 35966370 0.031 2 70
35966372 35966371 0.024 2 70
251853783 35966372 0.013 2 70
251853782 35966373 0.014 2 70
251853593 35966374 0.016 2 70
35966376 35966375 0.014 2 70
35966377 35966376 0.018 2 70
251853642 35966377 0.020 2 70
32597772 35966378 0.078 2 70
35966391 35966379 0.047 2 70
35966374 35966379 0.030 2 70
38454360 35966380 0.014 2 70
35966382 35966381 0.029 2 70
35966363 35966382 0.061 2 70
35966380 35966383 0.041 2 70
251853451 35966383 0.018 2 70
35966389 35966384 0.048 2 70
256348007 35966384 0.014 2 70
256348008 35966384 0.087 1 60
256348010 35966384 0.030 1 60
35966384 35966385 0.027 2 70
35966387 35966386 0.045 2 70
38454364 35966387 0.030 2 70
224806294 35966387 0.046 1 60
251853440 35966388 0.022 2 70
251853850 35966389 0.111 2 70
251853928 35966390 0.065 2 70
32597762 35966391 0.055 2 70
251852409 35966509 0.118 1 60
31156826 35966510 0.053 2 75
34522505 35966511 0.075 1 60
34522505 35966512 0.134 1 60
35994431 35966606 0.015 2 75
35994422 35966607 0.019 2 75
35994423 35966608 0.016 2 75
35994429 35966609 0.016 2 75
35994424 35966610 0.017 2 75
35994426 35966611 0.019 2 75
35994434 35966612 0.014 2 75
35994427 35966613 0.014 2 75
35966860 35966614 0.100 2 70
35994433 35966614 0.019 2 75
32529956 35966615 0.057 2 70
27166983 35966616 0.149 2 75
35994430 35966616 0.022 2 75
32049280 35966617 0.140 2 75
35966853 35966847 0.033 2 75
35966847 35966848 0.089 2 75
35966848 35966849 0.036 2 75
35966853 35966850 0.031 2 75
35980954 35966851 0.047 2 75
35966851 35966852 0.049 2 75
27166983 35966853 0.031 2 75
35966615 35966854 0.137 2 70
35966852 35966854 0.039 2 75
35966857 35966855 0.047 2 75
35966862 35966856 0.036 2 75
35966860 35966857 0.029 2 75
35980955 35966858 0.059 2 75
35966856 35966859 0.118 2 75
251854445 35966860 0.027 2 70
35966859 35966861 0.035 2 75
35966858 35966861 0.033 2 75
35994440 35966862 0.016 2 75
35966966 35966863 0.160 2 70
32529957 35966864 0.150 2 70
35966865 35966864 0.061 2 75
35966866 35966865 0.052 2 75
35994437 35966866 0.023 2 75
35994435 35966867 0.023 2 75
35994438 35966868 0.020 2 75
32529957 35966869 0.149 2 75
35966869 35966870 0.062 2 75
35994441 35966871 0.019 2 75
35966864 35966965 0.192 2 70
35967062 35966965 0.125 2 75
35205156 35966966 0.054 2 70
32049280 35967060 0.035 2 75
35994442 35967061 0.017 2 75
35967061 35967062 0.046 2 75
35966966 35967063 0.123 2 75
35967063 35967064 0.058 2 75
35994444 35967065 0.022 2 75
252340165 35967906 0.121 2 75
252340164 35968082 0.146 2 75
35968599 35968082 0.078 2 75
252340137 35968576 0.052 2 75
34539004 35968577 0.200 2 75
252340158 35968577 0.072 2 75
34538999 35968578 0.167 2 75
252340138 35968579 0.030 2 75
252340141 35968580 0.144 2 75
252340142 35968580 0.144 2 75
35968580 35968581 0.038 2 75
31153917 35968582 0.117 2 75
252340145 35968583 0.132 2 75
35988893 35968584 0.017 2 75
35968586 35968585 0.023 2 75
35975850 35968586 0.025 2 75
35968582 35968587 0.057 2 75
35988898 35968588 0.078 2 75
35975823 35968589 0.085 2 75
252340157 35968589 0.074 2 75
34539009 35968590 0.250 2 75
252340166 35968591 0.145 2 75
252340136 35968591 0.277 2 75
35968593 35968592 0.022 2 75
35968594 35968593 0.025 2 75
35968590 35968594 0.032 2 75
252340195 35968596 0.024 2 75
35968615 35968597 0.012 2 75
35968597 35968598 0.042 2 75
252340159 35968599 0.048 2 75
252340160 35968599 0.027 2 75
252340179 35968600 0.096 2 75
35968601 35968600 0.094 2 75
35968602 35968601 0.045 2 75
35968606 35968602 0.084 2 75
252340121 35968603 0.101 2 75
252340125 35968605 0.026 2 75
35988894 35968606 0.068 2 75
35975822 35968607 0.046 2 75
252340162 35968608 0.073 2 75
252340163 35968609 0.024 2 75
35968609 35968610 0.024 2 75
35968610 35968611 0.031 2 75
249482181 35968612 0.037 2 75
35968612 35968613 0.147 2 75
35968596 35968615 0.027 2 75
261178935 35969452 0.345 1 60
35969460 35969452 0.091 1 60
34556305 35969453 0.019 2 70
35969462 35969453 0.120 2 70
35969467 35969453 0.051 1 60
35969455 35969454 0.036 1 60
35969486 35969455 0.026 1 60
35969468 35969456 0.041 1 60
35969466 35969457 0.110 1 60
35969457 35969458 0.039 1 60
35969458 35969459 0.116 1 60
252343210 35969459 0.068 2 75
35969461 35969460 0.142 2 70
34556304 35969460 0.022 2 70
35969453 35969460 0.011 1 60
252343106 35969461 0.063 2 70
35969460 35969461 0.142 2 70
35969453 35969462 0.120 2 70
252343104 35969462 0.067 2 70
35969464 35969463 0.057 2 75
252342965 35969463 0.049 2 70
35969463 35969464 0.057 2 75
35969465 35969464 0.165 2 75
35969464 35969465 0.165 2 75
29274733 35969465 0.180 2 75
34556305 35969466 0.047 1 60
35969485 35969467 0.063 1 60
35969459 35969468 0.019 1 60
252343198 35969468 0.047 1 60
252343202 35969470 0.236 2 75
35969475 35969471 0.061 2 75
31156810 35969471 0.079 2 75
35969470 35969472 0.065 2 75
35969472 35969473 0.028 2 75
252343205 35969474 0.017 2 75
35969474 35969475 0.019 2 75
35969454 35969485 0.031 1 60
35969456 35969486 0.072 1 60
252343189 35969486 0.022 2 75
252343184 35969487 0.014 2 75
38454244 35969488 0.013 2 75
38454243 35969489 0.018 2 75
38454242 35969490 0.020 2 75
252343187 35969491 0.015 2 75
38454240 35969492 0.015 2 75
38454239 35969493 0.017 2 75
38454241 35969494 0.016 2 75
252343216 35969495 0.040 2 75
252343217 35969495 0.045 2 75
35969470 35969496 0.116 2 75
32611553 35969931 0.262 2 65
255080557 35969931 0.022 2 65
35969933 35969932 0.015 2 65
259544748 35969933 0.007 2 65
259544746 35969933 0.014 1 60
119831019 35969934 0.017 2 65
255080556 35969935 0.022 2 65
248566203 35969935 0.044 2 65
35969937 35969936 0.026 2 65
255080559 35969937 0.017 2 65
38434749 35969937 0.065 1 60
35969931 35969938 0.029 2 65
248463120 35969939 0.271 2 65
111534729 35969939 0.207 2 65
111534729 35969940 0.152 2 65
35969941 35969940 0.503 2 65
35969940 35969941 0.503 2 65
246804730 35969941 0.317 2 65
254518008 35969941 0.014 1 60
254518007 35969941 0.016 1 60
111534769 35969942 0.294 2 65
248207234 35969942 0.069 2 65
254518011 35969942 0.017 1 60
254518003 35969943 0.037 2 65
248463120 35969943 0.131 2 65
255063674 35970124 0.043 1 60
255063636 35970124 0.027 1 60
255063615 35970125 0.093 1 60
255063674 35970125 0.039 1 60
35991880 35970260 0.037 1 60
35991888 35970260 0.039 1 60
35991880 35970261 0.038 1 60
35991881 35970261 0.039 1 60
35991881 35970262 0.040 1 60
35991882 35970262 0.039 1 60
35991882 35970263 0.040 1 60
35991884 35970263 0.043 1 60
35991884 35970264 0.045 1 60
35991885 35970264 0.035 1 60
35991885 35970265 0.034 1 60
35991886 35970265 0.053 1 60
35991886 35970266 0.043 1 60
35991888 35970266 0.040 1 60
32552935 35970277 0.027 1 60
254289152 35970277 0.012 1 60
32611560 35970278 0.032 2 65
256586722 35970278 0.119 2 65
254289153 35970278 0.162 1 60
35968590 35975822 0.054 2 75
252340194 35975823 0.113 2 75
252340143 35975850 0.024 2 75
88867355 35975940 0.096 2 75
252343246 35975941 0.212 2 75
252343340 35975942 0.122 2 75
28396142 35975943 0.198 2 75
251852300 35975944 0.173 2 75
28396170 35975945 0.218 2 75
35967064 35979802 0.049 2 75
35966850 35980954 0.044 2 75
35966855 35980955 0.053 2 75
32049276 35988345 0.126 2 75
27166986 35988346 0.199 2 75
32049278 35988348 0.102 2 75
31960183 35988349 0.105 2 75
35968583 35988893 0.026 2 75
35968605 35988894 0.032 2 75
252340122 35988896 0.024 2 75
35968587 35988898 0.039 2 75
35970260 35991880 0.037 1 60
35970261 35991880 0.038 1 60
35970261 35991881 0.039 1 60
35970262 35991881 0.040 1 60
35970262 35991882 0.039 1 60
35970263 35991882 0.040 1 60
35970263 35991884 0.043 1 60
35970264 35991884 0.045 1 60
35970264 35991885 0.035 1 60
35970265 35991885 0.034 1 60
35970265 35991886 0.053 1 60
35970266 35991886 0.043 1 60
35970266 35991888 0.040 1 60
35970260 35991888 0.039 1 60
35966606 35994422 0.016 2 75
35966607 35994423 0.014 2 75
35966611 35994424 0.014 2 75
35966613 35994426 0.016 2 75
35966612 35994427 0.015 2 75
35966608 35994429 0.015 2 75
35966610 35994430 0.017 2 75
35966617 35994431 0.020 2 75
35966609 35994433 0.011 2 75
35966615 35994434 0.019 2 75
35966868 35994435 0.019 2 75
35966867 35994437 0.021 2 75
35966849 35994438 0.020 2 75
35966871 35994440 0.015 2 75
35966870 35994441 0.018 2 75
35967060 35994442 0.018 2 75
35979802 35994444 0.020 2 75
27166831 36167318 1.622 2 70
131642290 36174742 0.193 2 65
131641164 36174744 1.405 1 60
